Id,Price
9165,182514.1947903353
13945,237416.43708045763
10663,201190.00146782552
14803,178361.86097588582
7621,181601.3087124771
8205,217891.55395056252
10387,211435.0087592162
5457,148021.39801016462
10234,353458.8863925007
6251,177757.35170382605
701,245444.47947899354
7930,172747.1967125516
15028,139205.36515974277
12172,62513.60002625543
5805,194742.87568406446
7411,321556.1312070706
14806,214178.39072802317
7890,165918.46316164086
10440,145778.49374942228
14926,174202.9523104062
5381,156932.9775145601
3800,427951.120680751
10511,239577.0301818438
9324,226549.5102049662
3313,223243.2838545729
7351,157231.2356907388
8459,176919.144690778
9957,120784.85332138427
12024,197856.7170878009
4380,266180.3244884012
5042,138255.8121707442
13289,148408.38882918225
13407,351948.626774964
13258,157909.64096095096
15993,272873.8726816557
12525,169781.015093348
4062,255630.8632889464
12065,245069.50903584945
8227,177217.44170245924
11333,171693.73171127128
2867,142587.9129937798
3319,258989.06171668041
3523,321084.85516287846
7055,209946.14472242063
14930,179104.1750956873
3444,123112.42260535585
2940,301969.6822421459
6935,329675.16028688394
16116,424024.9588921745
13370,256956.99738738936
6103,218337.044548125
7446,193934.63865220902
1859,183281.58726090987
4079,173190.52399121202
3228,167819.7152506699
9665,152429.72687042726
15957,387409.12933836994
11533,162077.46243091678
2314,121369.69592480538
4096,199911.0825542544
13437,179367.86402557822
5980,221721.67011396892
2008,201229.0953829665
6754,186498.9051560262
4129,159778.61966673576
14557,284178.71556279855
7096,391022.2743799881
14297,260075.2643104404
3967,233605.8377510868
16485,112104.26977439034
13075,337032.39487934584
14289,197764.03250698402
10988,169122.75906875727
3230,134442.37058449973
13250,168969.75890243665
2559,194679.40038380594
7739,406890.4922381806
7213,179410.64765910144
6639,254054.10915722782
3164,311665.36702092993
15207,163496.02781168514
5113,190653.2934718596
3929,154247.9155479268
14493,250073.81363450206
11110,188872.00954165898
2033,208540.0908210323
16057,215077.87501294917
16709,218962.3508081946
14313,160826.6320363945
1028,314087.9077355583
7187,97105.10403833645
3738,336119.8791368082
9869,312543.05980824336
12644,178745.30303857435
3686,120458.8272879514
9196,298343.5159605112
12326,203394.21952585745
4936,178838.1441896993
13314,164794.856563208
9857,382837.30032282666
519,204764.37533643923
8410,177069.01259123062
1720,176838.66515211214
10341,234999.99408975724
14415,170697.55198173315
10613,304128.48208713846
8027,229059.40037097037
15539,271181.0317273482
7431,278752.05459515686
1370,145623.2738021361
12708,142575.34163593067
2250,215128.50764340954
14758,145679.9717948971
8525,363161.9755484462
1538,293900.17642427195
1142,158360.21237699786
1152,280488.7908225749
9802,187857.5159078184
3331,323121.0317970953
15203,186922.66061142727
4247,176280.54924386772
1976,405048.88865286956
2346,163433.2305207703
10078,240611.1383072204
1938,222727.79845331988
7819,169446.922766897
2168,246872.5868398966
15634,231172.82623694223
8465,224669.86577029305
9313,160878.22270120727
6539,133539.68051062187
6325,96530.63889303112
13442,294680.1235567915
9967,174210.93364410792
7893,233975.037252956
2861,195259.83330721917
11031,297857.72107489273
15073,118462.84026290392
13837,162896.3090748061
2524,236974.5816207665
8617,233855.7615481941
13513,199718.71552950182
3081,329363.8205244796
10675,398116.71700525866
1907,79816.25997000033
4872,244239.80836971969
16274,359600.63408970955
11837,227090.0328016559
16577,241145.39639273018
5231,329505.74282773386
11315,226264.25233109246
273,211435.0087592162
8363,219817.74052532695
4255,194181.1966358865
16330,237363.77886091635
11528,171583.8296983879
14799,281930.13862922747
1611,269839.8146353154
9234,168796.80684762337
1633,114688.68970852153
6791,211465.89080297414
11567,245106.7109577009
3070,205142.50800007125
12094,228635.3597671514
14335,271881.3885362444
137,174151.43299774345
7182,170147.45906329487
11718,179776.2172990983
5194,80507.10346985896
97,385540.27807884663
5118,428390.38188952085
13920,323074.8674381781
9952,184240.66230056094
15337,214839.3820778069
10243,205670.28110432098
4048,378178.1839278698
171,163371.52126214726
11378,162453.11567551788
14190,185973.68020827722
15265,140394.272198693
2740,123935.8668590065
5573,292673.318479478
4481,210975.3790402619
2631,142032.40576892707
4984,250530.1083361853
16466,182812.21582589592
16716,128566.2231571323
15325,184449.68345349847
10115,181860.7854882481
117,463863.01483489526
5476,103910.31683981426
11757,180413.87036595432
12359,121188.90126600806
15546,196580.39184923627
8133,159440.87369333024
9018,450840.40765496565
2075,166772.95816735656
11170,334931.2188351785
15733,204592.87525942444
9280,154461.7408033169
10734,329990.09125194256
14071,156586.40796311
7373,236914.52427734097
14736,182463.7724290226
3458,119394.15784712277
6183,166587.6402555733
7825,228864.3287576039
16775,167542.27210532955
5717,178571.5003014378
12397,150530.03769339214
8189,514794.2554783128
4423,208925.12259384277
3994,124572.61342867279
10342,187731.86550848774
10051,191966.0260121548
9453,148220.24463259295
12593,418967.8156179896
1274,78163.73917327277
6933,317069.93348579755
1761,137954.09691101094
7157,333732.51781814906
15169,138048.52429497353
6792,348857.7114615186
13830,176227.8886934077
7240,203953.42683017947
3051,285786.4694122532
6550,110731.53443533076
4603,194754.78636561963
5729,164133.45477624467
13473,326781.6821919829
15104,127649.7529492342
6599,418799.7270106666
2216,260401.25158332282
8721,258359.55823646457
3645,206856.17140891624
8664,206309.0317086537
11001,197647.51225032465
753,150614.71744883416
8129,231936.41166423893
15235,168755.54109511257
3359,205053.7629531622
10424,230542.97400357635
10226,245061.675653462
9252,192626.76663179332
3008,264720.27560034074
5849,164262.94065764555
8494,179700.71331527893
6764,243459.34462221814
12445,361092.87585311575
11716,207572.04339780624
4508,111915.34534667013
5669,200412.60415314985
11427,124409.91030511007
11065,213689.0637272129
8910,205250.52533774785
16401,83406.96235768596
11913,150428.9035727462
6221,183093.99245760406
10839,194615.43838785175
2809,202916.13456894836
13311,145050.9021405253
6866,193711.14533267327
6019,178791.72916488216
3024,160308.97324218717
1391,213271.29257413733
15904,216835.77415225943
15858,306362.3803380555
9911,252414.2986478992
16579,184256.73679856828
4394,280947.6269945214
1468,510604.6783048763
12965,141557.6628183983
2249,158624.36566791206
14384,162805.24265218375
13040,119439.63817495828
8872,145139.16748111538
12864,253443.79233165216
15712,174198.06866627524
14049,179406.13329155726
1840,91121.44138117318
12019,169041.22945095671
8948,162125.16109100363
15154,192919.62626167008
6943,158915.75909058205
12564,397587.1875331258
12766,161319.15006142374
7255,242059.6710200662
7962,156404.19315463438
709,137547.73975190517
4634,139788.97678813228
889,238960.09983375008
4774,122643.24309935363
13890,158804.9383615404
15431,138730.02059173593
8726,375127.96499154944
10373,146008.06454387144
6413,217770.8068902577
9761,145695.99490912707
15864,173558.42300906003
6147,160191.578976943
3384,178454.18884828556
320,285223.41126531817
8006,193662.7232202151
14395,179556.002183491
14976,102825.04263721
12185,204495.672823711
4779,123414.92052786451
8551,146885.66192077324
9025,249381.42541064633
10616,231209.20734863044
7475,113871.98722877793
6341,329060.31549164554
14163,147779.23477679482
2211,191483.42535945555
10532,279837.1383737867
14338,147163.23105685445
831,179697.1583704142
3382,151212.53952550975
9209,330610.68528312875
7188,250609.45301108732
7197,194947.78198763655
11270,173118.59701265665
15918,72885.6084161493
6937,555225.7792754103
6178,187532.4574417578
10668,121891.60293594013
1413,254165.78377303446
6884,349427.3446311344
8266,206307.8270375322
14019,197209.97386538485
16764,148484.6867510512
15306,171904.25666760965
3740,203727.2606150737
5298,178525.57722593384
8319,191325.18656253983
4229,181467.25677665087
13429,194249.5076436023
1753,470527.31612328644
860,274083.38789110625
14219,146085.40082242226
12113,199911.52751748686
11309,105951.29439671061
9930,213359.84558095134
10570,194856.71025761164
2839,151539.97091096523
6699,125504.09277558426
16647,121665.70294867667
5325,237938.90664229097
13733,161693.38050354205
7818,357260.7195495806
12505,252496.55558781227
9489,201322.96471692936
10106,201567.73368888677
7864,212408.3931108749
5134,280683.0198520525
11859,153042.63234986007
7440,340099.2177189152
1525,336251.6291950478
7339,187622.30251849274
8,335764.4966985895
3248,111508.22906425479
8995,231362.43616411183
15178,63960.36626480534
8594,154031.2124414021
15770,237135.25281602098
15859,362137.0114666334
1735,284240.31536878605
11410,545393.8558227101
16397,157718.41246420954
3572,149289.73852639896
5501,117875.97687147287
969,182310.68583290363
6977,481980.04481471726
1233,195528.5770632412
4258,170802.62945020673
90,405964.21048356575
16650,170865.2796239481
197,104971.10913366324
12514,254384.26351045148
4367,200325.22055875868
3199,185459.43310221235
5600,204099.27473147702
11641,221569.64613368496
14609,109495.8265560217
12775,136677.27518433944
14240,166028.40165038937
7933,197308.76734032124
6945,345485.5278344101
14006,203058.25542080484
6320,248205.01709508273
12061,195676.66155321113
16369,220135.45276820808
16354,367077.2304720913
3970,349072.4313843817
1048,208286.64997020736
3639,204621.3796764947
14448,217541.97462562087
2812,316323.8034139052
3932,160051.54813324957
14875,322528.69195001904
8883,114834.16808602876
7622,285316.6344806348
7252,124235.98766424111
9751,179670.90877464073
2378,205736.31318772817
6816,226207.7240032285
15358,192398.81157298817
7843,149494.54465482556
10448,351469.7646621158
7840,310794.91562612576
8880,242896.49388711015
12551,367024.741335382
15470,195936.80901731897
16207,187279.5178996121
12123,117558.72676017875
15247,295630.5198385556
7481,206793.85321253425
16171,358129.57257027534
7461,313386.51271026087
902,262519.51200405514
13094,156563.1157773897
11584,246872.5868398966
4462,207067.87381779932
15576,147802.2585137646
16606,228778.7610367183
5427,301525.49909574824
7725,164104.9077977096
5409,138121.99787292158
12579,133225.42434445262
12013,246370.66927098748
11321,188894.82206244807
9932,147600.69471905776
591,159440.47918007692
10357,195890.31192195663
3336,236110.79246409377
13,193436.17997458
4809,215074.11706708907
7555,185557.79972334628
15172,365174.8051222187
6989,143634.3186822202
4707,201029.9997358366
2046,257717.1713512593
6495,107591.85872426473
3873,177904.30715576312
7061,202703.0717665681
12112,209333.23694432346
8917,313856.67250097665
7735,141402.58326282768
16442,210478.45806818164
4244,163522.22726610358
3747,216655.54409275705
11086,191155.0990005078
10080,208280.84180301212
15057,261273.1053991287
1331,184062.45540851651
8891,156176.12488713913
13411,228012.980713514
16730,237465.8749033486
2267,189881.74829360857
3022,189309.19379359533
11190,219331.5316727953
11857,173096.5118279496
9318,177390.3940862914
16512,188934.61757139693
2053,243572.2250477401
13707,128623.27784060409
12143,154475.75131500867
14080,170615.55463823213
6130,192511.92079453726
7936,74567.31799291965
10101,160189.45908612147
5663,203422.7974147598
14811,124796.85781372721
1366,176845.99908876928
908,194910.67145412302
2953,118310.22669196886
14629,144480.59766930726
15096,282746.6413974472
2115,191025.96796120892
11770,154067.51117429588
12701,190387.41549520023
14584,129444.36307717553
1893,362533.719500922
9501,543604.0239463849
2138,101117.533933983
9346,206472.37397382833
15960,417008.32068513805
8230,156339.53757142116
13843,211711.6837976263
13810,243128.84327326057
15650,178407.06968606543
9974,107212.87549053878
12200,205045.87574840887
538,181199.0386948422
5334,232469.82141093627
14823,123898.23651565255
4817,160091.66772766996
9041,245405.25088465022
4359,290527.47015037737
4852,245905.66264198258
10141,145101.71787683107
1503,221143.7960467644
16256,425851.4871616924
683,110225.3792180318
14382,199421.86337221487
7248,229527.67384629956
1200,182869.28571756175
3563,175884.33458666355
3681,412461.17871652823
3053,274222.0445356891
4099,214703.3260921465
807,122131.73104143415
4658,311350.97328436037
3535,164893.1587975696
12548,159817.34863429554
10488,193099.27034543024
5851,165112.00735154698
13736,226257.10305058124
875,162750.75385720353
14449,149222.61757519678
3958,356345.0692466416
10727,180096.93255077317
11296,138920.2470330402
13646,260169.0116014889
9599,188443.64818980475
7135,293780.27875355096
5943,330669.6803799854
2695,282314.757180396
6766,222112.6719676202
5630,151650.93114216285
13586,210938.32380594744
3507,449101.2694621629
10014,147971.59918962867
459,277305.09032280237
3582,206123.7724673754
8560,282511.6179717018
3372,179202.76230551657
13109,245361.004616552
8160,234667.7866547711
10706,244321.78318114093
9104,354985.5136590318
2870,210207.58364211186
13712,171942.47153724133
13924,123045.12226175526
798,240241.39653621218
9750,475315.4556880933
16248,410654.89082827687
3170,175741.99189516276
12700,255388.33521259422
10601,136210.7425563505
514,204365.32304159174
4010,324216.0363612349
8124,157443.2887204664
10800,170801.58240942867
13628,202543.34293191665
11637,143860.83727211785
781,173263.26191323614
16156,195474.91126151592
12618,258779.6618601784
9766,178124.26431392497
15987,254975.8008780319
11051,301598.72188041295
7673,202241.32692569087
1245,389992.71502087876
2443,143603.08993253013
7413,90325.93765915792
310,157681.3092911197
10921,222531.27828550673
8709,72683.17606369281
12404,328922.15016237734
14986,213936.24977386574
10714,345686.43012607767
14286,213722.8868515572
13828,360284.05125697225
8926,452233.2251938696
12233,187444.3365606279
3913,192669.82972662372
5221,212625.59968050558
14965,85571.58039984493
862,221139.04374137582
13907,159390.4694309738
5418,186932.80784228296
2045,180444.7315430993
13321,181538.42668596408
2762,236776.67529191726
13888,199660.0230752108
14962,147752.30745573755
13305,323901.04285361443
8487,264015.6876178279
7146,165219.1420238333
1134,182225.84351640436
15092,367581.9533353942
13760,276267.98621950933
11958,443258.9500300897
3177,192410.5677322846
11350,217252.7015827653
1524,112104.1935437115
5527,261460.31988933278
2872,188741.83981218885
8602,359437.96168104274
3067,365280.3126116444
10435,224432.92311624624
11222,204894.00183798076
8700,133599.63012928152
10961,233379.1070547323
14305,201889.41294861038
8362,307509.51567318983
4979,173390.6258582149
7180,397023.22612929245
5763,102046.52096020842
2192,233153.1291421849
13581,198602.02614773388
10720,159523.06347422246
1358,232787.98795431547
13366,316077.037058531
13539,410520.8123352778
12849,179653.8153938117
6794,176617.98626312974
525,466377.61884024425
12223,363347.91229747626
16271,130984.30083577246
5818,124092.7751804885
16588,287653.5612645285
8981,126000.5331713041
16476,133445.29325731567
14663,154673.43944416294
3,146737.16357009814
6615,144103.85578941062
12215,297679.996125114
304,234967.40432542103
13634,314531.3957095548
9208,176996.76123611172
2175,166828.10853169506
250,209295.36731254426
6045,191970.41032844962
10516,175546.42663225473
1852,457117.5486961842
1573,214665.76028773078
15079,165451.2986992855
5500,172279.3411035139
15775,142579.80951081845
3198,168598.11188989034
6718,204451.1969662044
4149,181901.98167013368
9627,275136.264089109
7595,316549.44690912194
4538,182763.55665537613
3555,192293.84270414273
10483,352909.23837373947
8834,164139.53736562937
16412,194974.00722239795
6449,148738.8975041464
2767,195312.08373484717
11498,162242.42000696575
16472,148901.0380789574
178,343617.6982502108
10948,196095.8996280173
13313,282284.2240470316
8065,149184.19620468433
102,155862.2918081337
14428,144093.73663499582
11973,128606.50549588166
6663,185684.8965183775
15989,133456.79823939846
10955,456845.8734293987
11772,150392.21258497794
11364,253035.85177125255
7082,163376.93393628573
7749,439140.5364864772
6428,125275.64201556396
6869,103580.32357738154
295,162698.14011176696
12266,275164.65674420283
11129,217097.35501406633
826,420825.97932322335
3262,235699.03561621014
15641,343371.67295977206
1662,488647.7203060046
10926,212051.56987219842
10232,231404.12195783973
6376,176208.45449089457
7817,177816.4364592951
354,204331.95412579138
10076,184970.61199010647
11379,379141.5457637117
10184,121430.99824882924
4696,393489.33682118874
13562,442335.41022766684
5436,192353.72365029354
13196,116322.42897073313
14939,345568.1686286145
14004,216989.1241133022
5916,200409.94226229395
7229,197467.20602326715
9143,148662.05312334505
3440,197610.1617745759
319,165462.7415399635
11683,243725.9994397511
12647,240292.07442704675
12788,152148.9647893029
13662,225406.90070342657
423,284554.48420223506
5222,220163.82786340715
9242,187435.81414290916
2641,194674.30410328263
4855,164673.99507188282
5360,203973.39944110072
9799,170944.4672586923
5526,270150.73440385354
10309,173496.15720273502
2144,371210.19791414106
7191,204712.7134059628
6732,164481.10777236582
14789,151549.01573824507
13525,157163.74600211304
4066,296860.53969514655
16422,194342.18188105524
14890,179021.18517051407
2922,255991.00462893676
3601,135393.71713698222
13416,130099.8338427012
14363,194456.20609526697
9496,281988.218185005
7115,286204.4031973695
8615,161447.33600501737
5218,54010.24631215664
9493,201974.08754883785
10623,178829.7370239557
2272,119039.57998010132
3352,302101.32216873334
84,189441.37444488428
8086,131303.7389141233
2595,236884.19098240486
3531,141879.80867339758
7460,323799.2145927657
9214,283252.68414196407
2790,223764.7790253813
10548,220940.46134312765
9218,180224.91847082044
7435,188325.58784509628
15780,186062.6140689289
7640,214470.8191000278
6223,195234.5475041113
3425,112446.77772717539
10582,153461.3727810786
702,276446.8946798591
2111,184190.89207113907
11730,197711.23398378788
9865,262040.52529930888
16478,339442.7424587401
1885,219474.25037345523
3956,438211.3872084996
16735,124427.21363853874
15264,212682.9646988048
15971,173003.04944376653
5584,206782.25059447758
15242,192204.87944144334
14358,186820.20998753313
11300,248589.96100752425
5446,177119.89349135244
3934,173042.7262022414
6610,177415.4475569018
10164,268537.1079734718
4646,190574.863632818
13304,197006.12104935467
1985,199851.08867723856
4746,142025.5901253764
7963,219839.0026232822
14083,309017.65146659716
13140,310645.40321938624
15023,273900.79789399443
13093,250398.7111523882
7160,187428.80094795753
7407,194577.00454647248
16056,189379.85392715698
751,478494.3044351251
6179,74186.62226876391
9137,307040.6313806548
10992,275874.7867871354
5744,429104.23380579776
10884,160280.64638397362
12858,284912.27509252215
13005,323703.1633137693
16714,191631.40361071622
1419,258838.05460593707
6064,199742.61680979794
3771,220027.65625750466
5945,403339.5107586241
8453,68039.9241142923
3806,171102.05766331084
16748,250841.8370313274
11380,235981.70158089866
3107,214344.4462502867
12003,208504.17476165039
14567,197158.19725823912
1079,205254.81241416148
11705,128531.15002458409
7814,204932.94291483494
10174,168827.20829876128
5514,230712.6739941649
5265,224761.94727091675
10520,396120.3024536578
13195,209483.0487818043
14601,421367.18886721844
6012,189377.0270483704
13079,163854.99781374924
9009,131560.24127320343
3122,183566.25503866634
5470,259035.81410622507
4840,172228.10821464984
6270,286300.8083714933
9158,89968.36643120658
10120,109896.15056921843
10672,318658.83791298093
4573,132151.3103132048
12118,320866.86836071033
7447,131424.84535761346
2171,223648.4630840359
6126,290071.42457700614
2836,166610.31090975192
1457,249502.64845444442
11165,228079.78723826192
5923,220410.29232313402
1813,221091.25429653004
3492,258201.11498733851
1917,345266.12597760215
965,463984.53026585915
15795,146895.47896322416
821,212280.8826346142
4568,192562.704478433
9078,216599.71449971586
11371,131803.86422678435
5149,195565.1272703235
281,211123.3860645087
1918,254903.54241443612
776,130881.51387978366
210,171125.09996548953
10782,175297.19916056623
9653,184772.00952278054
9372,159022.9200658888
5868,166140.7346495222
6176,133709.5737636417
3969,118831.93246082294
7427,150035.1597044007
8544,346640.1781165208
5219,200853.1953589642
16488,133610.69554637474
5855,236026.00039645226
15920,128912.34461433948
4393,384175.1474030928
5770,161729.86521335636
2900,135748.58016055264
8622,83316.96647759447
11610,287781.79237077344
10969,113249.78778219313
11029,121313.1131533736
6193,306331.5416264881
14087,402504.19978505763
13623,178275.97248014595
16689,189301.91172739817
1027,232815.91430040868
949,161012.83529807362
672,106248.78722343249
13832,144642.98106778032
2471,223631.31606294322
8728,289249.31129526213
7742,222301.1864549727
2698,220454.88766941606
9084,174299.06299642386
6075,261645.2585793684
2874,173358.1008918651
13119,131997.09492930095
5010,199945.14971966197
1284,171087.12107860096
1151,173331.63836866154
5110,425747.125464056
11386,137509.05110609587
8019,243774.13359147037
2859,119468.63899467498
16110,168293.9033727797
16027,310824.19846661435
14902,179308.66098910142
14301,204013.071248553
2451,213356.05413285707
13596,128574.56594210118
1464,132833.51341728648
7927,360618.94826303347
9638,219318.75404717194
8009,276223.12486736977
11903,158026.92729087968
9243,111740.08413223612
547,179586.58933337376
5511,110648.27501565889
11247,187870.39305068948
15928,365744.20303862554
3434,211270.7725935392
7614,118241.81092015511
1380,207484.6993451475
2770,133334.46568171307
111,181545.31013818076
5994,118203.68828857956
12341,199531.63759478243
2787,291512.25552294275
14410,310273.8659866575
15983,130093.1890768192
14876,208432.24379466352
653,123264.30337100838
2174,262797.75408428104
2575,355177.2406234455
7976,172658.1701487468
5812,316431.98281516915
13589,294807.8317905581
9122,123435.6260973509
8159,494569.896313413
8754,328406.9925748648
9321,223842.2974713581
13535,160901.68077029675
2083,174200.17101534398
2689,369370.32869072864
2248,245664.4392240952
11649,159729.0189786049
11045,206818.10296928973
1276,92478.36594611632
5962,122702.2898037313
13012,162003.98765751848
4642,173980.8550057614
179,162791.28286254947
15347,436914.6976942897
3339,156929.8238736168
